"Just got off the phone with Governor Brian Kemp (@GovKemp) of Georgia. Happy to hear that things are looking good for everyone. I stand by ready to assist, along with our great team at @FEMA - we're with you ALL THE WAY!",Donald J. Trump
Uh-oh: Silicon Valley is building a Chinese-style social credit system,Toomas Hendrik Ilves
Thank you @JimCramer @CNBC!,Donald J. Trump
"A supeb thread by @moorehn  that explains the bond market, why it is important to follow and why the current state of play is not good, and bodes badly for economies.",Toomas Hendrik Ilves
I feel sick.,Toomas Hendrik Ilves
"From Dr. King's courage, we draw strength and the resolve to continue climbing toward the promised land. -President Obama #MLKDay",Barack Obama
".@RepCummings, why don't you focus on your district!?",Donald J. Trump
Happy Saint Patrick's Day.,Barack Obama
Make history in your community:,Barack Obama
We're now in the midst of the longest streak of private-sector growth on record. -President Obama,Barack Obama
"Producer prices in China shrank most in 3 years due to China's big devaluation of their currency, coupled with monetary stimulus. Federal Reserve not watching? Will Fed ever get into the game? Dollar strongest EVER! Really bad for exports. No Inflation...Highest Interest Rates...",Donald J. Trump
"Solar power is growing at record rates, supporting American jobs and helping fight climate change:  #SwitchToClean",Barack Obama
"When I looked up to the sky and jokingly said I am the chosen one, at a press conference two days ago, referring to taking on Trade with China, little did I realize that the media would claim that I had a Messiah complex. They knew I was kidding, being sarcastic, and just....",Donald J. Trump
So terrible!,Donald J. Trump
Got a minute and a social media account? Here's an easy way to get involved in the fight for progress:,Barack Obama
BBC News - Who will regulate digital political ads?,Toomas Hendrik Ilves
"At the request of the Vice Premier of China, Liu He, and due to the fact that the People's Republic of China will be celebrating their 70th Anniversary....",Donald J. Trump
Talk about tone-deaf foreign policy:,Toomas Hendrik Ilves
"If Democrats want to unite around the foul language &amp; racist hatred spewed from the mouths and actions of these very unpopular &amp; unrepresentative Congresswomen, it will be interesting to see how it plays out. I can tell you that they have made Israel feel abandoned by the U.S.",Donald J. Trump
I'm only standing here because of scholarships and loans and work study. -President Obama #CollegeOpportunity,Barack Obama
"We can't beat him, so lets impeach him! Democrat Rep. Al Green",Donald J. Trump
Ahemmm.,Toomas Hendrik Ilves
"Take some time off from attacking and lying about Estonia, Latvia and Estonia and fly to one of them. No shortage of medicines there.",Toomas Hendrik Ilves
"In two weeks, I will send this Congress a budget filled with ideas that are practical, not partisan. -President Obama #SOTU",Barack Obama
Iranian women face 10 years for sharing videos of hijab removal,Toomas Hendrik Ilves
AI Needs Your Data-and You Should Get Paid for It  via @WIRED,Toomas Hendrik Ilves
Hi Hello Council of Europe @coe  and @TJagland and everyone else who pushed for Russia's reinstatement in Europe's only normative human rights organization. A statement perhaps?,Toomas Hendrik Ilves
"Tonight, together, let's do more to restore the link between hard work and growing opportunity for every American. -President Obama #SOTU",Barack Obama
GOD BLESS THE USA,Donald J. Trump
"The Chinese are very adept at not accepting anything. You've got to be very tough, and that's what Trump is doing. It's in China's interest to correct, and I think we'll end up with a solution that's dramatically better than we have today. Frankly, I think the impact of what...",Donald J. Trump
"The President announced a 40% cut in federal carbon pollution over the next decade, saving $18 billion.  #ActOnClimate",Barack Obama
Start 2015 with health insurance:  #GetCovered,Barack Obama
Highest Condolences! Thank you V.P.,Donald J. Trump
"When folks in Congress question my authority to take action, I've got one answer: Pass a bill.-President Obama #ImmigrationAction",Barack Obama
Two years of community college should become as free and as universal as high school is today. -@VP Joe Biden,Barack Obama
"Thank you @TedCruz, I couldn't agree more!",Donald J. Trump
Once again another great Frederic @filloux piece.,Toomas Hendrik Ilves
"One of the more brutish, obnoxious things I've read outside the troll-media in a while",Toomas Hendrik Ilves
Russia reverts to Stalin-era 'confessions' and insane charges in occupied Crimea - Human Rights in Ukraine,Toomas Hendrik Ilves
I have my doubts,Toomas Hendrik Ilves
A few facts about the minimum wage you might not know:  #RaiseTheWage,Barack Obama
"Our Country has lost, stupidly, Trillions of Dollars with China over many years. They have stolen our Intellectual Property at a rate of Hundreds of Billions of Dollars a year, &amp; they want to continue. I won't let that happen! We don't need China and, frankly, would be far....",Donald J. Trump
"James Comey has been rebuked at the highest level, with much more to come. An IG Report doesn't get any stronger, calling him dangerous, insubordinate. THANK GOODNESS THAT DONALD TRUMP WAS ELECTED, BECAUSE IF HE WASN'T ELECTED, THESE PEOPLE WOULD STILL BE IN POWER. Two more.....",Donald J. Trump
Regulators show their teeth in fight against data theft  via @financialtimes,Toomas Hendrik Ilves
"Time and time again, @SenatorReid stood up to special interests and made sure every one of his constituents had a voice. -President Obama",Barack Obama
"As usual, @Judy_Dempsey succinctly states the issues.",Toomas Hendrik Ilves
"In 2016 I almost won Minnesota. In 2020, because of America hating anti-Semite Rep. Omar, &amp; the fact that Minnesota is having its best economic year ever, I will win the State! We are going to be a nightmare to the President, she say. No, AOC Plus 3 are a Nightmare for America!",Donald J. Trump
There are only #2DaysLeft to get health coverage on January 1st. Don't wait any longer: #GetCovered.,Barack Obama
Watch the weekly address: @VP Biden wants people to #GetCovered in the new year.,Barack Obama
Add your name: Take a stand for middle-class families.  #SOTU,Barack Obama
Get ready for the final sprint. You have until midnight to enter ... Go!,Barack Obama
"Senator Ben Sasse has done a wonderful job representing the people of Nebraska. He is great with our Vets, the Military, and your very important Second Amendment. Strong on Crime and the Border, Ben has my Complete and Total Endorsement!",Donald J. Trump
"Just returned to the White House from the Great State of North Carolina. What a crowd, and what great people. The enthusiasm blows away our rivals on the Radical Left. #2020 will be a big year for the Republican Party!",Donald J. Trump
Thank you! #MAGA2020,Donald J. Trump
So YOU are the man behind @DarthPutinKGB !,Toomas Hendrik Ilves
We honor those who walked so we could run. We must run so our children soar. -President Obama #Selma50 #MarchOn,Barack Obama
Thank you Steve!,Donald J. Trump
Chip in if you want to help make progress on the issues you care most about next year:,Barack Obama
"Our great Republican Congressman John Ratcliffe is being treated very unfairly by the LameStream Media. Rather than going through months of slander and libel, I explained to John how miserable it would be for him and his family to deal with these people....",Donald J. Trump
"I want to congratulate @senatemajldr Mitch McConnell and all Republicans. Today I signed the 160th Federal Judge to the Bench. Within a short period of time we will be at over 200 Federal Judges, including many in the Appellate Courts &amp; two great new U.S. Supreme Court Justices!",Donald J. Trump
"Refugees from Estonia, Javla utlanningar: Strange people speaking a strange language ending up fleeing terror to a foreign country with no experience with foreigners. 25 years later Estonians were among the most successful people in Sweden.",Toomas Hendrik Ilves
President Obama is taking a big step towards fixing our broken immigration system. Stand up for #ImmigrationAction:,Barack Obama
This despite the Fake News and Polls!,Donald J. Trump
President Obama will speak about the steps he's taking on immigration at 3:55 p.m. ET. Tune in:  #ImmigrationAction,Barack Obama
Has Ukraine done anything to start a criminal case or to inform,Toomas Hendrik Ilves
Happening now: President Obama discusses taking action against ISIL.,Barack Obama
President Obama's #ImmigrationAction could give our economy a big boost:,Barack Obama
"I completely read the entire Mueller Report, and do you know what I concluded after reading both Volume 1 and Volume 2? There is no there there. NO THERE THERE! We completely wasted everybody's time and taxpayer's money. @trish_regan",Donald J. Trump
Better health coverage at lower costs isn't just a goal anymore-it's actually happening.,Barack Obama
"After almost a week into the new year, keep up your #Healthy2015 resolution by getting covered:",Barack Obama
"I donate 100% of my President's salary, $400,000, back to our Country, and feel very good about it!",Donald J. Trump
"Jake has coverage he can count on, for less than he expected. #GetCovered",Barack Obama
"Hmmm. Trending on Democracy, the original social medium",Toomas Hendrik Ilves
"On the fifth anniversary of health care reform, see how America is #BetterWithObamacare:",Barack Obama
The actions we're taking will grow the economy for everybody. -President Obama #ImmigrationAction,Barack Obama
"The Fake News Media and their partner, the Democrat Party, want to stay as far away as possible from the Joe Biden demand that the Ukrainian Government fire a prosecutor who was investigating his son, or they won't get a very large amount of U.S. money, so they fabricate a.....",Donald J. Trump
"We've already tripled wind energy in America, but there's more we can do.  #SwitchToClean",Barack Obama
"Unlike U.S., Canada plans coordinated attack on foreign election interference  via @politico",Toomas Hendrik Ilves
"LIVE: A day after his State of the Union address, President Obama is in Idaho spekaing at @BoiseStateLive. Tune in:",Barack Obama
French lawmakers vote to target online hate speech in draft bill,Toomas Hendrik Ilves
Watch: These people are why the Affordable Care Act matters.,Barack Obama
"The LameStream Media had a very bad week. They pushed numerous phony stories and got caught, especially The Failing New York Times, which has lost more money over the last 10 years than any paper in history, and The Amazon Washington Post. They are The Enemy of the People!",Donald J. Trump
"I would like to thank two Great Iowa Senators, @ChuckGrassley and @SenJoniErnst - for their support today on the Spending Bill. Their vote, and the vote of other Republicans and Democrats helped get this done in a bipartisan fashion. Thank you all!",Donald J. Trump
"To every CEO in America: If you want someone who will get the job done and done right, hire a veteran. -President Obama #SOTU",Barack Obama
"I am so tired of hearing the rationalization of the Left in the country because they hate Donald Trump. Inexplicably and without foundation, they choose to hate America. The Democrats have truly become the party of hate. @LouDobbs",Donald J. Trump
"In a country where we expect free wifi with our coffee, we should expect our schools to be wired. -President Obama #ConnectED",Barack Obama
"I have known Al for 25 years. Went to fights with him &amp; Don King, always got along well. He loved Trump! He would ask me for favors often. Al is a con man, a troublemaker, always looking for a score. Just doing his thing. Must have intimidated Comcast/NBC. Hates Whites &amp; Cops!",Donald J. Trump
I wasn't going to sit idly by and not do at least what I was authorized to do. -President Obama #ImmigrationAction,Barack Obama
Guccifer Rising? Months-Long Phishing Campaign on ProtonMail Targets Dozens of Russia-Focused Journalists and NGOs via @bellingcat,Toomas Hendrik Ilves
We're not giving up. We're going to keep working with members of Congress to make reform a reality. -President Obama #ImmigrationAction,Barack Obama
Climate change is a global problem. Here's another step towards solving it:  #ActOnClimate,Barack Obama
"In just the first two weeks of enrollment, 1.5 million Americans applied for affordable health coverage:",Barack Obama
"The Amazon Washington Post front page story yesterday was total Fake News. They said Advisors wrote new talking points and handed him reams of opposition research on the four Congresswomen. Now really, does that sound like me? What advisors, there were no talking points,....",Donald J. Trump
"All based on NOTHING! The Dems can't get anything positive done, and probably don't want to.",Donald J. Trump
Tomorrow's deadline to #GetCovered for the new year is important: Don't miss it.,Barack Obama
It's that time of year. Check out the Presidential Bracket.  #Baracketology,Barack Obama
Amazing!,Donald J. Trump
"In the weekly address, the President discusses opening new markets to grow the economy and support good-paying jobs:",Barack Obama
"While we rightfully worry about hacking, we need also to be aware about insider threats in the tech world.  via @ZDNet &amp; @campuscodi",Toomas Hendrik Ilves
"Good things were stated on the call with China the other day. They are eating the Tariffs with the devaluation of their currency and pouring money into their system. The American consumer is fine with or without the September date, but much good will come from the short.....",Donald J. Trump
No one sacrifices more to preserve our blessings than our extraordinary men and women in uniform. -President Obama,Barack Obama
"Baltimore, under the leadership of Elijah Cummings, has the worst Crime Statistics in the Nation. 25 years of all talk, no action! So tired of listening to the same old Bull...Next, Reverend Al will show up to complain &amp; protest. Nothing will get done for the people in need. Sad!",Donald J. Trump
"With the incompetent Mayor of London, you will never have safe streets!",Donald J. Trump
"The greatest thread of all time has a new episode. I do hope 1. author @peterawolf continues this thread, and 2. A producer picks up the film rights. It would be the blockbuster of 2020",Toomas Hendrik Ilves
Another case where pre-internet laws are in desperate need of revision to take into account this new digital era.  via @just_security,Toomas Hendrik Ilves
Nothing will determine our success as a nation in the 21st century more than how well we educate our kids.,Barack Obama
Five countries on the frontline of tech  via @BBC_Travel,Toomas Hendrik Ilves
via @Judy_Dempsey,Toomas Hendrik Ilves
Read the President's latest op-ed on why he acted on immigration:  #ImmigrationAction,Barack Obama
"In international standards organisations, ... Chinese officials offered business deals under the table to foreign companies in exchange for their votes on Chinese technical proposals.  via @financialtimes",Toomas Hendrik Ilves
Johnson: Why widely spoken languages have simpler grammar  via @TheEconomist,Toomas Hendrik Ilves
Make sure your loved ones are covered:  #GetCoveredNow,Barack Obama
Some in Congress would choose not to fund @DHSgov rather than fix our broken immigration system. #EnoughAlready,Barack Obama
Estonia's Sudden Illiberal Turn - Visegrad Insight,Toomas Hendrik Ilves
Interview: How e-voting works in Estonia | Interview | ERR,Toomas Hendrik Ilves
We can help every American get the education they need to get ahead in this country. -President Obama,Barack Obama
This is full-bore Stalinism. Period.,Toomas Hendrik Ilves
Missed the #ObamaTownHall on immigration reform last night? Watch it here:,Barack Obama
Be prepared. #GetCovered today:  #BuyNowSaveLater,Barack Obama
"Anthony Scaramucci, who was quickly terminated (11 days) from a position that he was totally incapable of handling, now seems to do nothing but television as the all time expert on President Trump. Like many other so-called television experts, he knows very little about me.....",Donald J. Trump
Apple apologises for listening to Siri conversations  via @financialtimes,Toomas Hendrik Ilves
"Yes, you just bomb civilians and invade countries",Toomas Hendrik Ilves
Europeans come across the Atlantic to help a disaster-stricken country off the coast of the US,Toomas Hendrik Ilves
"It would show great weakness if Israel allowed Rep. Omar and Rep.Tlaib to visit. They hate Israel &amp; all Jewish people, &amp; there is nothing that can be said or done to change their minds. Minnesota and Michigan will have a hard time putting them back in office. They are a disgrace!",Donald J. Trump
When you read this grim article on economic stagnation you realize none of this is inevitable or uniquely Russian.  All of it is due to *political* stagnation,Toomas Hendrik Ilves
"Democracy dies not only in darkness but also degrades when the press and other media descend to the level of reality shows and the yellow press, looking not at substance but instead, demanding drama and performance.",Toomas Hendrik Ilves
Five reasons why 2014 was a breakthrough year for America:  h/t @pfeiffer44,Barack Obama
"Analysis | The Technology 202: Facebook, Microsoft team up with academics in race to thwart deepfakes",Toomas Hendrik Ilves
"I don't believe the four Congresswomen are capable of loving our Country. They should apologize to America (and Israel) for the horrible (hateful) things they have said. They are destroying the Democrat Party, but are weak &amp; insecure people who can never destroy our great Nation!",Donald J. Trump
Unfortunately the absence will be read by many authoritarians as a signal for their own future behavior.,Toomas Hendrik Ilves
UK parliament sends snippy letter to Zuck and his poodle Clegg as it seems Facebook has been lying again  via @theregister,Toomas Hendrik Ilves
"The IG found that James Comey leaked Classified Documents to his attorneys, which can be (is) a violation of the Espionage Act. This is consistent with all the lies that Comey has been spreading. @GreggJarrett  @ByronYork @LouDobbs",Donald J. Trump
Europe must set its own digital rules  via @financialtimes,Toomas Hendrik Ilves
This Is Not Propaganda: Around the World with Peter Pomerantsev - The American Interest,Toomas Hendrik Ilves
Nobody who works full time in America should be raising their kids below the poverty line. -President Obama #RaiseTheWage,Barack Obama
"Nazis and Sovs, brothers in arms. Then and today as well.",Toomas Hendrik Ilves
Establishment of the U.S. Space Command!,Donald J. Trump
I can't wait,Toomas Hendrik Ilves
THANK YOU FRANCE,Donald J. Trump
"Being scolded by failed former Intelligence officials, like James Clapper, on my condolences to Iran on their failed Rocket launch. Sadly for the United States, guys like him, Comey, and the even dumber John Brennan, don't have a clue. They really set our Country back,....",Donald J. Trump
ESP or something.,Toomas Hendrik Ilves
"We have risen from recession, freer to write our own future than any nation on earth. -President Obama",Barack Obama
Do read this.,Toomas Hendrik Ilves
I know some critics call this action 'amnesty.' It's not amnesty. Amnesty is what we have now. -President Obama #ImmigrationAction,Barack Obama
"Never has the press been more inaccurate, unfair or corrupt! We are not fighting the Democrats, they are easy, we are fighting the seriously dishonest and unhinged Lamestream Media. They have gone totally CRAZY. MAKE AMERICA GREAT AGAIN!",Donald J. Trump
Mark Levin will be on @foxandfriends now! Great guy.,Donald J. Trump
@apetukhova .  It's generally quite messy,Toomas Hendrik Ilves
We've now had a 57-month streak of private-sector job creation. -President Obama #MadeInAmerica,Barack Obama
Dems have never gotten over the fact that President Trump won the Election! @GOPLeader McCarthy,Donald J. Trump
The House's budget is based on trickle-down economics that have failed working families. See how it could affect you:,Barack Obama
Watch: Amazing things can happen when people organize.,Barack Obama
it's tear down this wall,Toomas Hendrik Ilves
"Wall Street reform, what we passed five years ago, is protecting working families and taxpayers. -President Obama",Barack Obama
The unemployment rate is falling as fast as any point in the last 30 years. Let's keep building that momentum.,Barack Obama
"Ukraine Foreign Minister disputes reports of any pressure from Trump. This conversation was long, friendly, and it touched on many questions. @NBCNews  Correct. If your looking for something done wrong, just look at the tape of Sleepy Joe. He is being protected by the Media!",Donald J. Trump
Two years of community college should be as free and universal as high school is today. -President Obama #CollegeOpportunity,Barack Obama
LIVE: President Obama discusses how his budget will bring middle-class economics into the 21st century.,Barack Obama
"If the Democrats would have closed the Loopholes two years ago when President Trump asked them to do so, none of this stuff would have happened. @ThomasHomanICE",Donald J. Trump
An Op-Ed From the Future on Election Security,Toomas Hendrik Ilves
Portugal lures foreigners with anti-populist environment  via @financialtimes,Toomas Hendrik Ilves
"No debate on Election Security should go forward without first agreeing that Voter ID (Identification) must play a very strong part in any final agreement. Without Voter ID, it is all so meaningless!",Donald J. Trump
Did George Bush ever condemn President Obama after Sandy Hook. President Obama had 32 mass shootings during his reign. Not many people said Obama is out of Control. Mass shootings were happening before the President even thought about running for Pres. @kilmeade @foxandfriends,Donald J. Trump
We'll have your backs-just like you had ours. -President Obama. Happy Veterans Day.,Barack Obama
"When the health insurance marketplace opens again on November 15th, be part of the team helping out:",Barack Obama
"Another Russophobic article in the Russophobic press, of course...  via @TheHackersNews",Toomas Hendrik Ilves
"After all we have seen, Westerners who move to Russia should have no illusions about what might befall them.",Toomas Hendrik Ilves
Great news: The uninsured rate in the U.S. has dropped to 12.9 percent.  #Obamacare,Barack Obama
"They are trying to destroy and influence Justice Kavanaugh, a very good man. @LindseyGrahamSC  100% correct, and they should be fully exposed for what they are!",Donald J. Trump
"We still need laws that strengthen rather than weaken unions, and give American workers a voice. -President Obama #SOTU #AmericaLeads",Barack Obama
Millions are getting the coverage they deserve. Make sure you are too:  #GetCovered #StayCovered,Barack Obama
"Wow, Report Just Out! Google manipulated from 2.6 million to 16 million votes for Hillary Clinton in 2016 Election! This was put out by a Clinton supporter, not a Trump Supporter! Google should be sued. My victory was even bigger than thought! @JudicialWatch",Donald J. Trump
"Rachel Campos-Duffy has written a wonderful book for children, Paloma Wants To Be Lady Freedom. She and her husband, Sean Duffy, have done so much for our Country. Buy this book - great for the kids!",Donald J. Trump
"80 years to the day (!), *another* German foreign minister is in Moscow initiating new co-operation. And boasting about it. Is the Auswartigesamt @GermanyDiplo tone deaf?",Toomas Hendrik Ilves
Not everybody will qualify under this provision-that's the truth. That's why we're still going to have to pass a bill. -President Obama,Barack Obama
The other side isn't done trying to derail health care reform. Join the team fighting to protect it:,Barack Obama
European politicians caught with Russian 'fake likes',Toomas Hendrik Ilves
We just need Congress to work with us to create a common-sense law to fix this immigration system. -President Obama #ImmigrationAction,Barack Obama
Put it back up. We are living with a Rigged &amp; Fake Media!,Donald J. Trump
Does anyone else think this whole Greenland meme is a huge self-sustaining spotlight on a faux issue used to gaslight to keep media and twitter babbling away about it instead of focusing on serious issues? Or maybe it's just me spending too much time on Russian propaganda ploys?,Toomas Hendrik Ilves
What does it feel like to have a robot as a colleague? - Invest in Estonia,Toomas Hendrik Ilves
"Massive choir a place for Estonians to find identity, solace",Toomas Hendrik Ilves
"European Central Bank, acting quickly, Cuts Rates 10 Basis Points. They are trying, and succeeding, in depreciating the Euro against the VERY strong Dollar, hurting U.S. exports.... And the Fed sits, and sits, and sits. They get paid to borrow money, while we are paying interest!",Donald J. Trump
People want to see an agenda that moves us all forward. Read President Obama's latest message to @OFA:,Barack Obama
"Selma teaches us, too, that action requires that we shed our cynicism. -President Obama #Selma50 #MarchOn",Barack Obama
Apply to be an @OFA fellow today to make a difference in your community:,Barack Obama
".@FoxNews is at it again. So different from what they used to be during the 2016 Primaries, &amp; before - Proud Warriors! Now new Fox Polls, which have always been terrible to me (they had me losing BIG to Crooked Hillary), have me down to Sleepy Joe. Even considering.....",Donald J. Trump
"For the first time in six years, the unemployment rate is under six percent. - President Obama",Barack Obama
Watch the weekly address: President Obama wants a strong economy with opportunities for women and working families.,Barack Obama
"Tricks, treats, and hugs. #HappyHalloween",Barack Obama
"Kim Jong Un and North Korea tested 3 short range missiles over the last number of days. These missiles tests are not a violation of our signed Singapore agreement, nor was there discussion of short range missiles when we shook hands. There may be a United Nations violation, but..",Donald J. Trump
Great! @LouDobbs interviewed on @seanhannity tonight at 9:00 P.M.  @FoxNews,Donald J. Trump
Michelle and I are like parents everywhere-we want to make sure our children are being safe and smart online. -President Obama,Barack Obama
"DACA will be going before the Supreme Court. It is a document that even President Obama didn't feel he had the legal right to sign - he signed it anyway! Rest assured that if the SC does what all say it must, based on the law, a bipartisan deal will be made to the benefit of all!",Donald J. Trump
"Joe Biden just said, We believe in facts, not truth. Does anybody really believe he is mentally fit to be president? We are playing in a very big and complicated world. Joe doesn't have a clue!",Donald J. Trump
"Bad actress Debra The Mess Messing is in hot water. She wants to create a Blacklist of Trump supporters, &amp; is being accused of McCarthyism. Is also being accused of being a Racist because of the terrible things she said about blacks and mental illness. If Roseanne Barr....",Donald J. Trump
How China's formidable cyber capabilities sparked a tech cold war  via @financialtimes,Toomas Hendrik Ilves
Give A$AP Rocky his FREEDOM. We do so much for Sweden but it doesn't seem to work the other way around. Sweden should focus on its real crime problem! #FreeRocky,Donald J. Trump
"Democrats don't care about Border Security. They refuse to give the votes necessary to fix the Loopholes and Asylum. Would be so easy! They want Open Borders, which means CRIME,CRIME,CRIME!",Donald J. Trump
Thank you Mike!,Donald J. Trump
U.S. Administration Officials Warn Of 'Active Threats' To 2020 Elections,Toomas Hendrik Ilves
"Someone please explain to Nancy Pelosi, who was recently called racist by those in her own party, that there is nothing wrong with bringing out the very obvious fact that Congressman Elijah Cummings has done a very poor job for his district and the City of Baltimore. Just take...",Donald J. Trump
Nice meeting with Mark Zuckerberg of @Facebook in the Oval Office today.,Donald J. Trump
"Thank you very much for revealing the incredible facts, which the Fake News Media will never do! @SteveHiltonx @NextRevFNC",Donald J. Trump
"Highly conflicted Robert Mueller should not be given another bite at the apple. In the end it will be bad for him and the phony Democrats in Congress who have done nothing but waste time on this ridiculous Witch Hunt. Result of the Mueller Report, NO COLLUSION, NO OBSTRUCTION!...",Donald J. Trump
"If you want to take your organizing skills to the next level, this is for you-apply to be an @OFA fellow now:",Barack Obama
We still don't have a clear idea of how much Russia infiltrated the actual election system in 2016.  via @slate,Toomas Hendrik Ilves
"Great feat, but isn't circumnavigating the globe going around it?",Toomas Hendrik Ilves
Trump advocates for Putin at G-7 summit in move to soften Russia's pariah status,Toomas Hendrik Ilves
I will not let this Congress endanger the health of our children by turning back our efforts. -President Obama #SOTU #ActOnClimate,Barack Obama
"Check out President Obama's comprehensive budget plan, and see how he's investing in middle-class families:",Barack Obama
"France just put a digital tax on our great American technology companies. If anybody taxes them, it should be their home Country, the USA. We will announce a substantial reciprocal action on Macron's foolishness shortly. I've always said American wine is better than French wine!",Donald J. Trump
"Elijah Cummings never even went to the Southern Border and then he screams at the very good people who, despite Congresses failure to fix the Loopholes and Asylum, make it work (crossings are way down and the Wall is being built). Even with zero Dem help, Border getting strong!",Donald J. Trump
WATCH: President Obama is speaking about how technology is transforming schools.  #ConnectED,Barack Obama
Thank you Bill!,Donald J. Trump
This is an important analysis by @LaurinaviciusM of Russian influence in the Baltic States which also casts in a new light disinformation spread against @railbaltic_eu,Toomas Hendrik Ilves
"The @nytimes. This week, the Senate passed a milestone in confirming the 150th Federal Judge of Mr. Trump's Administration to a lifetime appointment, far outstripping Barack Obama's pace and fulfilling pledges by Mr. Trump and Mr. O'Connell to remake the Federal Judiciary....",Donald J. Trump
"Looking forward to tomorrow night's rally in Greenville, North Carolina at 7:00 P.M. Eastern!",Donald J. Trump
"Ratings are way down, lost all credibility. Beautiful to watch!",Donald J. Trump
LAST CHANCE: Donate before tonight's midnight deadline.,Barack Obama
"BIG RALLY tonight in Cincinnati, Ohio. See you there! P.S. Our Country is doing GREAT!",Donald J. Trump
"What Do Silicon Valley Tech Workers Earning $100,000 Call An Old Van? Home.",Toomas Hendrik Ilves
Today is the 137th White House Easter Egg Roll. Check out the celebration here:  #GimmeFive,Barack Obama
"When what you're doing hasn't worked for 50 years, it's time to try something new. -President Obama #SOTU",Barack Obama
"My proposal to the politically correct Automobile Companies would lower the average price of a car to consumers by more than $3000, while at the same time making the cars substantially safer. Engines would run smoother. Very little impact on the environment! Foolish executives!",Donald J. Trump
France wants digital tax deal with US by late August  via @FRANCE24,Toomas Hendrik Ilves
"Al Sharpton would always ask me to go to his events. He would say, it's a personal favor to me. Seldom, but sometimes, I would go. It was fine. He came to my office in T.T. during the presidential campaign to apologize for the way he was talking about me. Just a conman at work!",Donald J. Trump
"We will never be a Socialist or Communist Country. IF YOU ARE NOT HAPPY HERE, YOU CAN LEAVE! It is your choice, and your choice alone. This is about love for America. Certain people HATE our Country....",Donald J. Trump
"China wants to make a deal so badly. Thousands of companies are leaving because of the Tariffs, they must stem the flow. At the same time China may be hoping for a Democrat to win so they could continue the great ripoff of America, &amp; the theft of hundreds of Billions of $'s!",Donald J. Trump
"As they have learned in the last two years, our great American Farmers know that China will not be able to hurt them in that their President has stood with them and done what no other president would do - And I'll do it again next year if necessary!",Donald J. Trump
LIVE: The President announces new national monuments and an initiative to protect the nation's unique outdoor spaces.,Barack Obama
neo-rappalist German-Russian friendship-blabla is absolutely perfect! Vielen Dank!,Toomas Hendrik Ilves
Be sued?,Toomas Hendrik Ilves
LIVE: President Obama is speaking at a Champions of Change event highlighting people fighting for working families.,Barack Obama
Going with First Lady to pay our respects to Justice Stevens. Leaving now!,Donald J. Trump
"Climate change deniers, take note: The vast majority of Americans agree that it's time to #ActOnClimate.",Barack Obama
Leaving the White House soon to speak at the Pentagon. My great honor!,Donald J. Trump
"In the third quarter, the U.S. economy grew at its strongest rate in over a decade. Read more:",Barack Obama
"Advanced mobile surveillanceware, made in Russia, found in the wild",Toomas Hendrik Ilves
"The suspected El Paso shooter appears to have followed the same internet playbook as the Christchurch, New Zealand, murderer.  via @slate",Toomas Hendrik Ilves
"Today, I authorized the lowering of the flags to half-staff at all Federal Government buildings in honor of the victims of the tragedies in El Paso, Texas, and Dayton, Ohio....",Donald J. Trump
"It is far more costly for the Federal Reserve to cut deeper if the economy actually does, in the future, turn down! Very inexpensive, in fact productive,  to move now. The Fed raised &amp; tightened far too much &amp; too fast. In other words, they missed it (Big!). Don't miss it again!",Donald J. Trump
"Yes, it turns out the plane indeed failed to identify itself, whence the NATO scramble",Toomas Hendrik Ilves
Organizers across the country are going all in for health care this fall. Join in:,Barack Obama
His statements about liberalism were squarely intended to appeal to the social conservatives in the West who represent one of the Kremlin's key constituencies these days...,Toomas Hendrik Ilves
"Our economy added 295,000 jobs last month-that's a record 60 consecutive months of private-sector job growth:",Barack Obama
Russia Is Perfecting the Art of Crushing Uprisings Against Authoritarian Regimes  via @defenseone,Toomas Hendrik Ilves
NATO's disappearing navies invite trouble in the Baltic Sea,Toomas Hendrik Ilves
A hacker just stole the personal financial data of an entire country.,Toomas Hendrik Ilves
"THANK YOU Fayetteville, North Carolina! Make sure you get out and VOTE TOMORROW for Dan Bishop in #NC09 and Greg Murphy in #NC03!!",Donald J. Trump
Guess they would know,Toomas Hendrik Ilves
"It is amazing how the Fake News Media became crazed over the chant send her back by a packed Arena (a record) crowd in the Great State of North Carolina, but is totally calm &amp; accepting of the most vile and disgusting statements made by the three Radical Left Congresswomen...",Donald J. Trump
"In the weekly address, President Obama previews his State of the Union address on Tuesday. Watch here:  #SOTU",Barack Obama
Will Facebook's Libra Change the Way the World Banks?  via @ForeignAffairs,Toomas Hendrik Ilves
"For many years China (and many other countries) has been taking advantage of the United States on Trade, Intellectual Property Theft, and much more. Our Country has been losing HUNDREDS OF BILLIONS OF DOLLARS a year to China, with no end in sight....",Donald J. Trump
MAKE AMERICA GREAT AGAIN!,Donald J. Trump
Watch the weekly address: We're making real economic progress-but we have to keep it up.,Barack Obama
"Moreover, the death penalty offers them hope for posthumous fame as a martyr, which I suspect is one of the motivations for the anonymous losers who commit these horrors, be they Al Qaeda or Nazis. Lifetime anonymity as a number in solitary confinement is a far, far better fate.",Toomas Hendrik Ilves
".@JudgeJeanine Pirro is following up her #1 Best Seller with another book that is destined to also be #1 - Radicals, Resistance, and Revenge: The Left's Plot to Remake America. Out today, go get it!",Donald J. Trump
